Site Name:,Snake Range West Pinyon-Juniper,,Snake Range West Subalpine,,Snake Range West Montane,
Deployment:,Wind velocity monitor,,Wind velocity monitor,,Wind velocity monitor,
Monitored System:,Atmosphere,,Atmosphere,,Atmosphere,
Measured Property:,Wind speed,,Wind speed,,Wind speed,
Vertical Offset from Surface:,10m height,,10m height,,10m height,
Units:,m/s,,m/s,,m/s,
Measurement Type:,Average,,Average,,Average,
Aggregation interval:,1-Hour aggregates of 00:10:00 data,,1-Hour aggregates of 00:10:00 data,,1-Hour aggregates of 00:10:00 data,
Time Stamp ((UTC-08:00) Pacific Time (US & Canada)),Aggregated Value,Number of Constituient Values,Aggregated Value,Number of Constituient Values,Aggregated Value,Number of Constituient Values
6/10/2016 1:00:00 AM,2.299648266000000000,6,4.969594666000000000,6,4.094886400000000000,6
6/10/2016 2:00:00 AM,2.357539946000000000,6,4.307975466000000000,6,4.083784906000000000,6
6/10/2016 3:00:00 AM,2.337944693000000000,6,4.497222400000000000,6,3.502781920000000000,6
6/10/2016 4:00:00 AM,2.139607946000000000,6,4.666352533000000000,6,2.749817546000000000,6
6/10/2016 5:00:00 AM,2.870145813000000000,6,5.012063466000000000,6,3.206915946000000000,6
6/10/2016 6:00:00 AM,2.323788426000000000,6,4.546396800000000000,6,3.135464053000000000,6
6/10/2016 7:00:00 AM,2.931464800000000000,6,5.446437333000000000,6,2.529054293000000000,6
6/10/2016 8:00:00 AM,2.212698986000000000,6,6.233227733000000000,6,4.427186133000000000,6
6/10/2016 9:00:00 AM,3.981412746000000000,6,6.051431466000000000,6,2.806666133000000000,6
6/10/2016 10:00:00 AM,5.758992800000000000,6,6.219816533000000000,6,3.849014400000000000,6
6/10/2016 11:00:00 AM,6.076018666000000000,6,5.614822400000000000,6,2.842429333000000000,6
6/10/2016 12:00:00 PM,8.640538133000000000,6,6.776381333000000000,6,3.948629813000000000,6
6/10/2016 1:00:00 PM,7.747948266000000000,6,6.520823466000000000,6,4.524789866000000000,6
6/10/2016 2:00:00 PM,8.439370133000000000,6,6.748068800000000000,6,4.367208266000000000,6
6/10/2016 3:00:00 PM,8.416273066000000000,6,6.701874666000000000,6,4.028426453000000000,6
6/10/2016 4:00:00 PM,7.637678400000000000,6,6.526038933000000000,6,3.857731680000000000,6
6/10/2016 5:00:00 PM,8.080248000000000000,6,6.226522133000000000,6,3.635925333000000000,6
6/10/2016 6:00:00 PM,7.087819200000000000,6,6.231737600000000000,6,3.039201440000000000,6
6/10/2016 7:00:00 PM,5.367460266000000000,6,5.879321066000000000,6,3.261678346000000000,6
6/10/2016 8:00:00 PM,2.547978986000000000,6,5.867400000000000000,6,3.611561653000000000,6
6/10/2016 9:00:00 PM,2.226706240000000000,6,5.923280000000000000,6,3.338271200000000000,6
6/10/2016 10:00:00 PM,2.019875733000000000,6,6.142329600000000000,6,4.600786666000000000,6
6/10/2016 11:00:00 PM,1.658071360000000000,6,5.859949333000000000,6,4.430911466000000000,6
6/11/2016 12:00:00 AM,1.888818506000000000,6,5.663996800000000000,6,4.593261493000000000,6
6/11/2016 1:00:00 AM,2.175296640000000000,6,5.941161600000000000,6,3.315993706000000000,6
6/11/2016 2:00:00 AM,2.105483893000000000,6,5.980650133000000000,6,3.100296906000000000,6
6/11/2016 3:00:00 AM,2.225141600000000000,6,5.734033066000000000,6,2.911869546000000000,6
6/11/2016 4:00:00 AM,1.787638453000000000,6,5.255700266000000000,6,3.897965280000000000,6
6/11/2016 5:00:00 AM,2.458943520000000000,6,5.748934400000000000,6,4.745329600000000000,6
6/11/2016 6:00:00 AM,2.433462240000000000,6,3.489221706000000000,6,3.511573706000000000,6
6/11/2016 7:00:00 AM,0.950332533000000000,6,1.670066933000000000,6,0.983338986000000000,6
6/11/2016 8:00:00 AM,0.886107786000000000,6,2.168516533000000000,6,0.901083626000000000,6
6/11/2016 9:00:00 AM,2.076873333000000000,6,3.571924106000000000,6,2.148548746000000000,6
6/11/2016 10:00:00 AM,2.488224640000000000,6,4.009948800000000000,6,2.002217653000000000,6
6/11/2016 11:00:00 AM,0.834400160000000000,6,3.584515733000000000,6,1.471432160000000000,6
6/11/2016 12:00:00 PM,1.821091946000000000,6,3.933281440000000000,6,1.772364586000000000,6
6/11/2016 1:00:00 PM,2.485020853000000000,6,4.195097866000000000,6,2.056458506000000000,6
6/11/2016 2:00:00 PM,1.497360480000000000,6,4.348209066000000000,6,1.320034613000000000,6
6/11/2016 3:00:00 PM,2.411408266000000000,6,3.755732053000000000,6,1.898578880000000000,6
6/11/2016 4:00:00 PM,1.992755306000000000,6,3.945724053000000000,6,2.567201706000000000,6
6/11/2016 5:00:00 PM,2.938468426000000000,6,3.507401333000000000,6,1.857227680000000000,6
6/11/2016 6:00:00 PM,2.277817813000000000,6,2.632395040000000000,6,1.361534826000000000,6
6/11/2016 7:00:00 PM,0.856752160000000000,6,1.279428480000000000,6,2.004527360000000000,6
6/11/2016 8:00:00 PM,1.104412320000000000,6,2.085814133000000000,6,2.267610400000000000,6
6/11/2016 9:00:00 PM,1.781677920000000000,6,2.220522186000000000,6,1.171021280000000000,6
6/11/2016 10:00:00 PM,2.181331680000000000,6,2.449779200000000000,6,1.715665013000000000,6
6/11/2016 11:00:00 PM,2.103919253000000000,6,3.097167626000000000,6,1.765882506000000000,6
6/12/2016 12:00:00 AM,1.161260906000000000,6,3.182775786000000000,6,2.174775093000000000,6
6/12/2016 1:00:00 AM,0.929396160000000000,6,3.141350080000000000,6,2.318423946000000000,6
6/12/2016 2:00:00 AM,1.548546560000000000,6,3.550466186000000000,6,3.321805226000000000,6
6/12/2016 3:00:00 AM,1.781752426000000000,6,3.125554666000000000,6,3.080627146000000000,6
6/12/2016 4:00:00 AM,1.161111893000000000,6,3.180093546000000000,6,2.999489386000000000,6
6/12/2016 5:00:00 AM,1.055982986000000000,6,3.238879306000000000,6,2.743558986000000000,6
6/12/2016 6:00:00 AM,0.594265173000000000,6,3.273077866000000000,6,2.580761920000000000,6
6/12/2016 7:00:00 AM,0.634722293000000000,6,3.627953120000000000,6,2.360594720000000000,6
6/12/2016 8:00:00 AM,0.929619680000000000,6,3.652465813000000000,6,2.414388533000000000,6
6/12/2016 9:00:00 AM,0.706546720000000000,6,3.237165653000000000,6,2.477272160000000000,6
6/12/2016 10:00:00 AM,0.769206826000000000,6,3.185383520000000000,6,2.456112266000000000,6
6/12/2016 11:00:00 AM,1.345292373000000000,6,2.824696746000000000,6,1.759772960000000000,6
6/12/2016 12:00:00 PM,2.643645546000000000,6,3.303402080000000000,6,2.877447466000000000,6
6/12/2016 1:00:00 PM,3.402868480000000000,6,3.699405013000000000,6,3.537427520000000000,6
6/12/2016 2:00:00 PM,4.388889706000000000,6,3.845512586000000000,6,4.292701600000000000,6
6/12/2016 3:00:00 PM,8.709829333000000000,6,4.401108800000000000,6,5.101471466000000000,6
6/12/2016 4:00:00 PM,8.217340266000000000,6,4.711801600000000000,6,4.409975093000000000,6
6/12/2016 5:00:00 PM,5.421105066000000000,6,3.810941493000000000,6,2.936531253000000000,6
6/12/2016 6:00:00 PM,4.463694400000000000,6,3.734646666000000000,6,3.298112106000000000,6
6/12/2016 7:00:00 PM,2.083802453000000000,6,2.929602133000000000,6,2.812403146000000000,6
6/12/2016 8:00:00 PM,1.930318720000000000,6,2.530618933000000000,6,1.594070133000000000,6
6/12/2016 9:00:00 PM,1.457648426000000000,6,1.596379840000000000,6,0.445251840000000000,6
6/12/2016 10:00:00 PM,1.149265333000000000,6,1.215501760000000000,6,0.762501226000000000,6
6/12/2016 11:00:00 PM,1.044434453000000000,6,2.394942293000000000,6,0.862861706000000000,6
6/13/2016 12:00:00 AM,1.193596800000000000,6,1.312956480000000000,6,1.705532106000000000,6
6/13/2016 1:00:00 AM,1.526045546000000000,6,1.675058880000000000,6,1.683478133000000000,6
6/13/2016 2:00:00 AM,1.165656800000000000,6,1.568439840000000000,6,0.955697013000000000,6
6/13/2016 3:00:00 AM,0.287595733000000000,6,2.061152426000000000,6,2.258222560000000000,6
6/13/2016 4:00:00 AM,0.553808053000000000,6,2.016895466000000000,6,2.550959253000000000,6
6/13/2016 5:00:00 AM,0.793197973000000000,6,2.316337760000000000,6,2.744229546000000000,6
6/13/2016 6:00:00 AM,0.649176586000000000,6,2.051541066000000000,6,1.623798293000000000,6
6/13/2016 7:00:00 AM,1.447664533000000000,6,2.336678080000000000,6,2.109060213000000000,6
6/13/2016 8:00:00 AM,1.110074826000000000,6,2.285044960000000000,6,2.322223786000000000,6
6/13/2016 9:00:00 AM,0.913675253000000000,6,2.455665226000000000,6,1.199706346000000000,6
6/13/2016 10:00:00 AM,2.604082506000000000,6,2.944205440000000000,6,1.840314666000000000,6
6/13/2016 11:00:00 AM,3.446529386000000000,6,3.579598293000000000,6,1.346857013000000000,6
6/13/2016 12:00:00 PM,3.574904373000000000,6,3.982902880000000000,6,3.010218346000000000,6
6/13/2016 1:00:00 PM,2.129698560000000000,6,4.378011733000000000,6,2.702878346000000000,6
6/13/2016 2:00:00 PM,3.663194773000000000,6,4.660392000000000000,6,2.134765013000000000,6
6/13/2016 3:00:00 PM,4.316171200000000000,6,5.105941866000000000,6,2.122992960000000000,6
6/13/2016 4:00:00 PM,4.509516000000000000,6,4.734898666000000000,6,2.230059040000000000,6
6/13/2016 5:00:00 PM,3.008430186000000000,6,5.683368533000000000,6,1.930095200000000000,6
6/13/2016 6:00:00 PM,1.799783040000000000,6,4.582905066000000000,6,1.414881600000000000,6
6/13/2016 7:00:00 PM,2.079406560000000000,6,4.161718880000000000,6,1.511144213000000000,6
6/13/2016 8:00:00 PM,1.572090666000000000,6,3.709388906000000000,6,0.896911253000000000,6
6/13/2016 9:00:00 PM,1.325697120000000000,6,3.789260053000000000,6,0.507315893000000000,6
6/13/2016 10:00:00 PM,1.323610933000000000,6,3.249310240000000000,6,0.933866560000000000,6
6/13/2016 11:00:00 PM,1.821986026000000000,6,3.301613920000000000,6,0.560215626000000000,6
6/14/2016 12:00:00 AM,1.188157813000000000,6,3.740979733000000000,6,0.542855573000000000,6
6/14/2016 1:00:00 AM,1.409964160000000000,6,4.076334240000000000,6,1.863635253000000000,6
6/14/2016 2:00:00 AM,2.386076000000000000,6,4.307975466000000000,6,2.860087413000000000,6
6/14/2016 3:00:00 AM,1.266389813000000000,6,4.550122133000000000,6,3.240071413000000000,6
6/14/2016 4:00:00 AM,2.532258080000000000,6,4.325857066000000000,6,3.100073386000000000,6
6/14/2016 5:00:00 AM,3.230013013000000000,6,4.592590933000000000,6,3.382826186000000000,6
6/14/2016 6:00:00 AM,2.864557813000000000,6,5.047081600000000000,6,3.053879253000000000,6
6/14/2016 7:00:00 AM,2.782376960000000000,6,4.649961066000000000,6,3.055890933000000000,6
6/14/2016 8:00:00 AM,1.717378666000000000,6,4.696155200000000000,6,3.715721973000000000,6
6/14/2016 9:00:00 AM,4.686394826000000000,6,5.420360000000000000,6,3.283285280000000000,6
6/14/2016 10:00:00 AM,7.425334400000000000,6,6.217581333000000000,6,3.364721066000000000,6
6/14/2016 11:00:00 AM,7.999035733000000000,6,6.279421866000000000,6,3.535639360000000000,6
6/14/2016 12:00:00 PM,8.351452266000000000,6,6.552861333000000000,6,3.586303893000000000,6
6/14/2016 1:00:00 PM,8.450546133000000000,6,6.762970133000000000,6,3.766833546000000000,6
6/14/2016 2:00:00 PM,8.523562666000000000,6,6.822575466000000000,6,4.111054346000000000,6
6/14/2016 3:00:00 PM,7.452156800000000000,6,7.256204266000000000,6,4.165518720000000000,6
6/14/2016 4:00:00 PM,8.096639466000000000,6,6.980529600000000000,6,3.893196853000000000,6
6/14/2016 5:00:00 PM,8.340276266000000000,6,6.526038933000000000,6,4.209179626000000000,6
6/14/2016 6:00:00 PM,8.871508800000000000,6,6.480589866000000000,6,4.284505866000000000,6
6/14/2016 7:00:00 PM,7.481959466000000000,6,5.995551466000000000,6,4.364600533000000000,6
6/14/2016 8:00:00 PM,3.442878560000000000,6,6.175857600000000000,6,5.751914666000000000,6
6/14/2016 9:00:00 PM,3.496821386000000000,6,6.204915200000000000,6,6.521568533000000000,6
6/14/2016 10:00:00 PM,4.419064906000000000,6,6.251854400000000000,6,6.500706666000000000,6
6/14/2016 11:00:00 PM,2.640888800000000000,6,6.811399466000000000,6,6.517843200000000000,6
6/15/2016 12:00:00 AM,2.561986240000000000,6,6.906768000000000000,6,6.064842666000000000,6
6/15/2016 1:00:00 AM,1.952745226000000000,6,6.350203200000000000,6,5.127548800000000000,6
6/15/2016 2:00:00 AM,2.700345120000000000,6,6.447806933000000000,6,4.813875733000000000,6
6/15/2016 3:00:00 AM,2.892125280000000000,6,6.567017600000000000,6,5.897947733000000000,6
6/15/2016 4:00:00 AM,2.895701600000000000,6,6.362124266000000000,6,4.833247466000000000,6
6/15/2016 5:00:00 AM,2.917085013000000000,6,6.187778666000000000,6,5.475494933000000000,6
6/15/2016 6:00:00 AM,2.944354453000000000,6,6.531999466000000000,6,5.110412266000000000,6
6/15/2016 7:00:00 AM,2.955753973000000000,6,6.218326400000000000,6,5.085080000000000000,6
6/15/2016 8:00:00 AM,2.178872960000000000,6,5.684858666000000000,6,3.659916480000000000,6
6/15/2016 9:00:00 AM,4.603468906000000000,6,5.422595200000000000,6,3.621322026000000000,6
6/15/2016 10:00:00 AM,8.589128533000000000,6,5.446437333000000000,6,4.412284800000000000,6
6/15/2016 11:00:00 AM,8.963152000000000000,6,6.125193066000000000,6,4.449538133000000000,6
6/15/2016 12:00:00 PM,10.356426666000000000,6,6.657170666000000000,6,5.248249600000000000,6
6/15/2016 1:00:00 PM,11.591002133000000000,6,7.841081600000000000,6,6.313694933000000000,6
6/15/2016 2:00:00 PM,10.966636266000000000,6,7.910372800000000000,6,7.032684266000000000,6
6/15/2016 3:00:00 PM,11.029966933000000000,6,7.926764266000000000,6,5.633449066000000000,6
6/15/2016 4:00:00 PM,11.713938133000000000,6,8.118246400000000000,6,5.894222400000000000,6
6/15/2016 5:00:00 PM,9.430308800000000000,6,8.224045866000000000,6,6.871004800000000000,6
6/15/2016 6:00:00 PM,10.198472533000000000,6,8.402116800000000000,6,6.586389333000000000,6
6/15/2016 7:00:00 PM,9.132282133000000000,6,8.445330666000000000,6,6.895592000000000000,6
6/15/2016 8:00:00 PM,6.791282666000000000,6,7.917823466000000000,6,6.368829866000000000,6
6/15/2016 9:00:00 PM,5.695960160000000000,6,7.382120533000000000,6,5.526159466000000000,6
6/15/2016 10:00:00 PM,6.544665600000000000,6,7.467058133000000000,6,5.256445333000000000,6
6/15/2016 11:00:00 PM,4.714781866000000000,6,7.272595733000000000,6,5.833126933000000000,6
6/16/2016 12:00:00 AM,2.211953920000000000,6,7.181697600000000000,6,4.767681600000000000,6
6/16/2016 1:00:00 AM,2.186472640000000000,6,6.927629866000000000,6,6.033549866000000000,6
6/16/2016 2:00:00 AM,2.410365173000000000,6,6.666856533000000000,6,4.282643200000000000,6
6/16/2016 3:00:00 AM,2.142886240000000000,6,6.937315733000000000,6,4.344483733000000000,6
6/16/2016 4:00:00 AM,2.347332533000000000,6,5.865909866000000000,6,3.914580266000000000,6
6/16/2016 5:00:00 AM,2.309557653000000000,6,4.555337600000000000,6,2.331164586000000000,6
6/16/2016 6:00:00 AM,2.109954293000000000,6,3.499950666000000000,6,2.060705386000000000,6
6/16/2016 7:00:00 AM,1.009714346000000000,6,2.776341920000000000,6,2.274241493000000000,6
6/16/2016 8:00:00 AM,2.323192373000000000,6,2.833786560000000000,6,2.242725173000000000,6
6/16/2016 9:00:00 AM,3.398845120000000000,6,3.014837760000000000,6,2.774181226000000000,6
6/16/2016 10:00:00 AM,4.084008426000000000,6,3.245137866000000000,6,3.189332373000000000,6
6/16/2016 11:00:00 AM,4.188243253000000000,6,3.433639733000000000,6,2.870518346000000000,6
6/16/2016 12:00:00 PM,4.934725546000000000,6,3.557618826000000000,6,2.892199786000000000,6
6/16/2016 1:00:00 PM,6.759244800000000000,6,4.471890133000000000,6,3.333800800000000000,6
6/16/2016 2:00:00 PM,6.472394133000000000,6,4.962889066000000000,6,3.460462133000000000,6
6/16/2016 3:00:00 PM,7.423844266000000000,6,5.463573866000000000,6,3.358015466000000000,6
6/16/2016 4:00:00 PM,7.364238933000000000,6,5.720621866000000000,6,3.618490773000000000,6
6/16/2016 5:00:00 PM,7.816494400000000000,6,5.246014400000000000,6,3.857135626000000000,6
6/16/2016 6:00:00 PM,6.903787733000000000,6,5.474749866000000000,6,3.641438826000000000,6
6/16/2016 7:00:00 PM,5.386533973000000000,6,4.988221333000000000,6,3.553968000000000000,6
6/16/2016 8:00:00 PM,1.979195093000000000,6,4.930106133000000000,6,3.605601120000000000,6
6/16/2016 9:00:00 PM,2.044537440000000000,6,3.985883146000000000,6,3.977463893000000000,6
6/16/2016 10:00:00 PM,1.965262346000000000,6,3.953323733000000000,6,4.551612266000000000,6
6/16/2016 11:00:00 PM,1.865944960000000000,6,4.494242133000000000,6,4.192713653000000000,6
6/17/2016 12:00:00 AM,1.504885653000000000,6,4.701370666000000000,6,4.168648000000000000,6
6/17/2016 1:00:00 AM,1.738315040000000000,6,4.182804266000000000,6,4.279737440000000000,6
6/17/2016 2:00:00 AM,2.083355413000000000,6,4.284878400000000000,6,3.183520853000000000,6
6/17/2016 3:00:00 AM,2.041929706000000000,6,4.702115733000000000,6,1.946039626000000000,6
6/17/2016 4:00:00 AM,2.076128266000000000,6,4.512123733000000000,6,2.390024853000000000,6
6/17/2016 5:00:00 AM,2.195189920000000000,6,4.496477333000000000,6,2.928112000000000000,6
6/17/2016 6:00:00 AM,2.377060693000000000,6,3.984616533000000000,6,3.712220160000000000,6
6/17/2016 7:00:00 AM,2.224843573000000000,6,4.663372266000000000,6,4.086467146000000000,6
6/17/2016 8:00:00 AM,2.092221706000000000,6,4.519574400000000000,6,4.187274666000000000,6
6/17/2016 9:00:00 AM,3.880530720000000000,6,4.552357333000000000,6,3.697840373000000000,6
6/17/2016 10:00:00 AM,5.786262240000000000,6,4.351189333000000000,6,3.115496266000000000,6
6/17/2016 11:00:00 AM,6.683993066000000000,6,4.757995733000000000,6,3.870472320000000000,6
6/17/2016 12:00:00 PM,7.391806400000000000,6,5.017278933000000000,6,3.078466453000000000,6
6/17/2016 1:00:00 PM,7.566897066000000000,6,5.674427733000000000,6,3.961892000000000000,6
6/17/2016 2:00:00 PM,8.981033600000000000,6,5.967984000000000000,6,3.964574240000000000,6
6/17/2016 3:00:00 PM,9.197102933000000000,6,6.655680533000000000,6,4.430911466000000000,6
6/17/2016 4:00:00 PM,8.578697600000000000,6,6.468668800000000000,6,3.994153386000000000,6
6/17/2016 5:00:00 PM,7.907392533000000000,6,6.020883733000000000,6,3.201849493000000000,6
6/17/2016 6:00:00 PM,7.955076800000000000,6,5.712426133000000000,6,3.654179466000000000,6
6/17/2016 7:00:00 PM,7.231617066000000000,6,5.423340266000000000,6,4.074024533000000000,6
6/17/2016 8:00:00 PM,2.619728906000000000,6,5.308600000000000000,6,4.666352533000000000,6
6/17/2016 9:00:00 PM,2.019577706000000000,6,5.264641066000000000,6,4.880931733000000000,6
6/17/2016 10:00:00 PM,2.228941440000000000,6,6.044725866000000000,6,5.036650666000000000,6
6/17/2016 11:00:00 PM,1.626480533000000000,6,6.043980800000000000,6,5.552236800000000000,6
6/18/2016 12:00:00 AM,1.263037013000000000,6,6.409808533000000000,6,4.699880533000000000,6
6/18/2016 1:00:00 AM,1.853055306000000000,6,5.745954133000000000,6,3.568720320000000000,6
6/18/2016 2:00:00 AM,1.771246986000000000,6,5.927005333000000000,6,3.802000693000000000,6
6/18/2016 3:00:00 AM,2.355304746000000000,6,5.885281600000000000,6,3.777860533000000000,6
6/18/2016 4:00:00 AM,2.680153813000000000,6,5.703485333000000000,6,3.406295786000000000,6
6/18/2016 5:00:00 AM,3.155133813000000000,6,5.992571200000000000,6,3.693966026000000000,6
6/18/2016 6:00:00 AM,2.577111093000000000,6,5.848773333000000000,6,3.433714240000000000,6
6/18/2016 7:00:00 AM,2.742143360000000000,6,4.872736000000000000,6,3.267042826000000000,6
6/18/2016 8:00:00 AM,2.101982080000000000,6,5.159586666000000000,6,3.990577066000000000,6
6/18/2016 9:00:00 AM,3.123170453000000000,6,5.360009600000000000,6,3.940508586000000000,6
6/18/2016 10:00:00 AM,4.460490613000000000,6,5.448672533000000000,6,3.425369493000000000,6
6/18/2016 11:00:00 AM,5.368950400000000000,6,5.106686933000000000,6,3.172344853000000000,6
6/18/2016 12:00:00 PM,6.953707200000000000,6,5.626743466000000000,6,3.285073440000000000,6
6/18/2016 1:00:00 PM,6.578938666000000000,6,5.400988266000000000,6,3.589507680000000000,6
6/18/2016 2:00:00 PM,7.110916266000000000,6,5.760855466000000000,6,3.712890720000000000,6
6/18/2016 3:00:00 PM,7.592974400000000000,6,5.215466666000000000,6,3.119519626000000000,6
6/18/2016 4:00:00 PM,8.060876266000000000,6,5.509768000000000000,6,3.509934560000000000,6
6/18/2016 5:00:00 PM,7.470783466000000000,6,5.071668800000000000,6,2.825963360000000000,6
6/18/2016 6:00:00 PM,8.178596800000000000,6,5.468789333000000000,6,3.484080746000000000,6
6/18/2016 7:00:00 PM,4.896727146000000000,6,4.794504000000000000,6,3.588166560000000000,6
6/18/2016 8:00:00 PM,1.860878506000000000,6,5.047081600000000000,6,3.717882666000000000,6
6/18/2016 9:00:00 PM,2.461923786000000000,6,6.552861333000000000,6,4.154491733000000000,6
6/18/2016 10:00:00 PM,1.832714986000000000,6,5.699760000000000000,6,4.371827680000000000,6
6/18/2016 11:00:00 PM,2.107197546000000000,6,5.475494933000000000,6,4.052864640000000000,6
6/19/2016 12:00:00 AM,2.032914400000000000,6,5.543296000000000000,6,3.548976053000000000,6
6/19/2016 1:00:00 AM,1.567322240000000000,6,5.937436266000000000,6,3.576096480000000000,6
6/19/2016 2:00:00 AM,2.148548746000000000,6,5.377146133000000000,6,2.807187680000000000,6
6/19/2016 3:00:00 AM,1.971893440000000000,6,4.871990933000000000,6,3.050526453000000000,6
6/19/2016 4:00:00 AM,2.127165333000000000,6,3.855794506000000000,6,2.431078026000000000,6
6/19/2016 5:00:00 AM,2.256359893000000000,6,3.114602186000000000,6,3.446082346000000000,6
6/19/2016 6:00:00 AM,2.203311146000000000,6,3.253557120000000000,6,3.245435893000000000,6
6/19/2016 7:00:00 AM,0.943030880000000000,6,3.124213546000000000,6,2.737002400000000000,6
6/19/2016 8:00:00 AM,0.706546720000000000,6,3.510754133000000000,6,1.951478613000000000,6
6/19/2016 9:00:00 AM,1.517253760000000000,6,4.182804266000000000,6,2.467139253000000000,6
6/19/2016 10:00:00 AM,1.782721013000000000,6,3.897443733000000000,6,2.208675626000000000,6
6/19/2016 11:00:00 AM,2.339434826000000000,6,4.357894933000000000,6,1.982324373000000000,6
6/19/2016 12:00:00 PM,2.900395520000000000,6,3.775774346000000000,6,2.029561600000000000,6
6/19/2016 1:00:00 PM,2.792658880000000000,6,3.291853546000000000,6,2.542838026000000000,6
6/19/2016 2:00:00 PM,3.988639893000000000,6,3.986777226000000000,6,2.831923893000000000,6
6/19/2016 3:00:00 PM,4.497222400000000000,6,3.596213280000000000,6,2.393303146000000000,6
6/19/2016 4:00:00 PM,4.026116746000000000,6,3.755732053000000000,6,2.585008800000000000,6
6/19/2016 5:00:00 PM,4.471666613000000000,6,3.603440426000000000,6,2.360520213000000000,6
6/19/2016 6:00:00 PM,3.816604000000000000,6,2.853456320000000000,6,2.056085973000000000,6
6/19/2016 7:00:00 PM,4.488281600000000000,6,3.080776160000000000,6,2.338689760000000000,6
6/19/2016 8:00:00 PM,2.057278080000000000,6,3.206915946000000000,6,2.946142613000000000,6
6/19/2016 9:00:00 PM,1.428516320000000000,6,3.896251626000000000,6,3.175474133000000000,6
6/19/2016 10:00:00 PM,2.069124640000000000,6,3.751261653000000000,6,3.039499466000000000,6
6/19/2016 11:00:00 PM,1.097632213000000000,6,3.440941386000000000,6,2.449034133000000000,6
6/20/2016 12:00:00 AM,1.429782933000000000,6,3.117507946000000000,6,2.675012853000000000,6
6/20/2016 1:00:00 AM,1.160217813000000000,6,3.288426240000000000,6,2.514674506000000000,6
6/20/2016 2:00:00 AM,1.068649120000000000,6,3.253259093000000000,6,2.672256106000000000,6
6/20/2016 3:00:00 AM,0.345785440000000000,6,3.220252640000000000,6,2.711074080000000000,6
6/20/2016 4:00:00 AM,0.532722666000000000,6,3.341996533000000000,6,2.778800640000000000,6
6/20/2016 5:00:00 AM,1.243292746000000000,6,3.168768533000000000,6,2.549022080000000000,6
6/20/2016 6:00:00 AM,1.780783840000000000,6,2.913583200000000000,6,2.626583520000000000,6
6/20/2016 7:00:00 AM,1.987390826000000000,6,2.257626506000000000,6,2.552747413000000000,6
6/20/2016 8:00:00 AM,0.556713813000000000,6,2.537175520000000000,6,2.317902400000000000,6
6/20/2016 9:00:00 AM,1.332030186000000000,6,2.719865866000000000,6,2.655194080000000000,6
6/20/2016 10:00:00 AM,2.540528320000000000,6,3.192387146000000000,6,2.257999040000000000,6
6/20/2016 11:00:00 AM,2.930719733000000000,6,3.553520960000000000,6,2.451045813000000000,6
6/20/2016 12:00:00 PM,3.840595146000000000,6,3.568645813000000000,6,2.749072480000000000,6
6/20/2016 1:00:00 PM,4.564278400000000000,6,3.867715573000000000,6,2.870741866000000000,6
6/20/2016 2:00:00 PM,5.088060266000000000,6,4.253585600000000000,6,2.592832000000000000,6
6/20/2016 3:00:00 PM,4.359385066000000000,6,4.413029866000000000,6,2.795788160000000000,6
6/20/2016 4:00:00 PM,4.819836266000000000,6,4.515849066000000000,6,2.406639840000000000,6
6/20/2016 5:00:00 PM,5.029945066000000000,6,4.134374933000000000,6,2.351132373000000000,6
6/20/2016 6:00:00 PM,5.440476800000000000,6,3.751708693000000000,6,2.439497280000000000,6
6/20/2016 7:00:00 PM,4.947987733000000000,6,3.531466986000000000,6,1.684744746000000000,6
6/20/2016 8:00:00 PM,1.861176533000000000,6,3.728388106000000000,6,3.021468853000000000,6
6/20/2016 9:00:00 PM,1.706500693000000000,6,3.662300693000000000,6,3.050824480000000000,6
6/20/2016 10:00:00 PM,2.554535573000000000,6,3.678021600000000000,6,2.724261760000000000,6
6/20/2016 11:00:00 PM,2.957393120000000000,6,3.782479946000000000,6,3.025715733000000000,6
6/21/2016 12:00:00 AM,2.826857440000000000,6,3.813251200000000000,6,2.536802986000000000,6
6/21/2016 1:00:00 AM,2.326321653000000000,6,3.560450080000000000,6,2.793254933000000000,6
6/21/2016 2:00:00 AM,2.036118186000000000,6,3.486539466000000000,6,1.434029813000000000,6
6/21/2016 3:00:00 AM,1.809170880000000000,6,3.068631573000000000,6,1.269593600000000000,6
6/21/2016 4:00:00 AM,1.510175626000000000,6,2.846750720000000000,6,0.385795520000000000,6
6/21/2016 5:00:00 AM,0.792601920000000000,6,3.045907040000000000,6,0.599778666000000000,6
6/21/2016 6:00:00 AM,0.826427946000000000,6,2.446947946000000000,6,1.208498133000000000,6
6/21/2016 7:00:00 AM,0.659011466000000000,6,1.955352960000000000,6,0.830302293000000000,6
6/21/2016 8:00:00 AM,0.666909173000000000,6,1.955278453000000000,6,0.733443626000000000,6
6/21/2016 9:00:00 AM,1.072225440000000000,6,1.971371893000000000,6,0.666611146000000000,6
6/21/2016 10:00:00 AM,1.357213440000000000,6,2.157936586000000000,6,0.751921280000000000,6
6/21/2016 11:00:00 AM,1.603308960000000000,6,2.441508960000000000,6,1.239045866000000000,6
6/21/2016 12:00:00 PM,2.700717653000000000,6,3.243871253000000000,6,2.358806560000000000,6
6/21/2016 1:00:00 PM,2.336678080000000000,6,2.996434613000000000,6,1.666267093000000000,6
6/21/2016 2:00:00 PM,3.124735093000000000,6,3.058349653000000000,6,2.114275680000000000,6
